,PitchNo,Date,Time,PAofInning,PitchofPA,player_name,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,release_pos_z,release_pos_x,release_extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,pitch_type_code,pitch_type,height_in_inches,interaction,arm_angle,xiVB,iVB_oe,most_common_fb,avg_RelSpeed,avg_release_pos_x,avg_release_pos_z,avg_HorzBreak,avg_InducedVertBreak,platoon_state,count,xrv
1400,111,2024-10-18,16:24:20.86,5,6,Chris Gallagher,1000074568,R,PUR_BOI,"Novakovic, James",1000072268,Left,PUR_BOI,Undefined,3,Top,2,2,2,Fastball,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,83.33245,3.524966,-6.105973,2102.234955,268.984758,3:00,2.99369,3.36874,5.74337,-39.25829,1.77362,23.67474,3.0271,-0.36515,75.45702,-3.698643,-1.906821,0.461033,,,,,,,,,,,,-13.67871,0.3276,-2.87369,50.0,3.26485,11.88345,-120.19993,6.11151,-19.98564,23.58632,-31.69538,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,f57fa370-8d8e-11ef-8724-a72f6796be32,81.75645,,,7.87542,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:24:20.86,2024-10-18T16:24:20.8653094-04:00,2024-10-18T20:24:20.8653094Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,155e34ac-034e-4bfa-9b1f-440c3903ccea,54.7577,-121.12992,11.79316,2.99924,7.36123,-15.84769,-3.35778,12.67146,-9.99282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,72.0,1237.9585921415999,0.90835392676221,-4.3318033,6.105423321838379,Sinker,84.54042419354839,3.420201612903226,2.8280403225806454,18.30480193548387,-6.046295161290322,1,8,-0.025048900181127952
1401,112,2024-10-18,16:27:55.80,1,1,Isaac Milburn,1000119903,L,PUR_BOI,"Moore, Avery",10301790,Right,PUR_BOI,Undefined,3,Bottom,0,0,0,Fastball,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.29427,-0.951037,1.536983,2220.019407,160.232406,11:15,5.50864,-1.84124,5.66424,-24.99415,10.34402,-3.31626,2.53858,-0.68407,81.7019,-5.592873,0.944278,0.427852,,,,,,,,,,,,2.07043,5.87221,1.71321,50.0,5.41267,-3.32415,-129.57326,-3.02272,3.52485,26.71812,-22.17682,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,758d77e0-8d8f-11ef-8724-a72f6796be32,88.09692,,,7.59237,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:27:55.80,2024-10-18T16:27:55.8013734-04:00,2024-10-18T20:27:55.8013734Z,,v3,471415,471415,,"Russell, Houston",822039,Right,PUR_BOI,8670c143-d674-4876-a365-f5691a5bc703,54.83029,-130.56547,13.35906,5.50964,-2.19915,-11.08841,1.83909,-3.45505,1.76242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,72.0,2246.5626504192,34.760536174235334,12.957026,-2.613005527954101,Fastball,89.24876714285715,-1.9305980952380952,5.4693741269841265,-7.354135396825396,11.590642857142857,2,0,-0.01567538210328241
1402,113,2024-10-18,16:28:15.07,1,2,Isaac Milburn,1000119903,L,PUR_BOI,"Moore, Avery",10301790,Right,PUR_BOI,Undefined,3,Bottom,0,0,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,85.3537,-1.093809,3.416428,1615.484407,128.129553,10:15,5.43914,-1.94989,5.07794,-31.75994,7.98863,-8.5213,1.75939,0.56448,77.9977,-6.893994,1.912499,0.453766,94.26274,38.862159,-16.597296,4343.399451,105.53847,84.53587,-31.00965,341.71252,339.61962,-17.822064,5.809288,5.25071,4.63941,1.63297,50.0,5.31037,-7.00889,-123.61837,-3.53636,8.10368,25.24713,-25.01384,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,81163250-8d8f-11ef-8724-a72f6796be32,83.06576,115.14228,,7.35599,,,,2.51742,1.88081,-0.51975,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:28:15.07,2024-10-18T16:28:15.0766374-04:00,2024-10-18T20:28:15.0766374Z,FlyBall,v3,471415,471415,,"Russell, Houston",822039,Right,PUR_BOI,96bfcf93-30ea-4bee-951b-865af0f6e1cb,55.42202,-124.72082,12.62357,5.44094,-2.4441,-12.50692,1.94675,-7.36275,4.05184,181.931906,2.52097,103.08428,-24.724,6.56714,-1.15124,0.09324,0.00686,-0.00197,0.00011,1.87064,86.9296,-18.79714,1.08868,-0.2678,0.09619,-0.01776,0.00146,-5e-05,-0.52006,-30.73807,8.05387,-2.62766,0.60656,-0.09564,0.00872,-0.00034,0.0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,0,ChangeUp,72.0,1988.6131131552002,22.0221045257394,7.493303,0.49532717788696257,Fastball,89.24876714285715,-1.9305980952380952,5.4693741269841265,-7.354135396825396,11.590642857142857,2,1,-0.0026923702854248395
1403,114,2024-10-18,16:28:46.99,2,1,Isaac Milburn,1000119903,L,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,3,Bottom,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.58803,1.123664,2.709102,1494.69683,151.133099,11:00,5.30001,-1.89737,5.10016,-31.47411,10.12945,-4.8028,3.73733,0.25712,75.70709,-4.675562,1.861385,0.464234,,,,,,,,,,,,3.18457,5.11725,1.64542,50.0,5.38204,-5.5129,-121.01131,1.25384,4.68668,25.27227,-24.64311,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,941182b0-8d8f-11ef-8724-a72f6796be32,81.19282,,,7.88093,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:28:46.99,2024-10-18T16:28:46.9948198-04:00,2024-10-18T20:28:46.9948198Z,,v3,471415,471415,,"Russell, Houston",822039,Right,PUR_BOI,77e9c8e4-3e90-4fbe-98c8-90fb06ebe861,55.39593,-122.13301,12.63614,5.30211,2.34761,-12.32156,1.89472,-5.72092,2.34334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,0,ChangeUp,72.0,1946.2247281152002,18.84868263627901,2.8891952,7.240254796218872,Fastball,89.24876714285715,-1.9305980952380952,5.4693741269841265,-7.354135396825396,11.590642857142857,2,0,0.027467751924392683
1404,115,2024-10-18,16:29:00.92,2,2,Isaac Milburn,1000119903,L,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,3,Bottom,1,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.07622,0.414135,2.345857,2051.099731,98.993106,9:15,5.29812,-2.10719,5.60636,-33.24624,2.1913,-7.16374,2.91452,-0.51315,81.85873,-5.68796,1.06759,0.428453,,,,,,,,,,,,4.24374,1.33303,1.91114,50.0,5.31203,-4.98597,-129.34912,-0.29707,7.22534,25.73052,-29.90444,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,9c5fab90-8d8f-11ef-8724-a72f6796be32,87.97337,,,7.21749,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:29:00.92,2024-10-18T16:29:00.9212710-04:00,2024-10-18T20:29:00.9212710Z,,v3,471415,471415,,"Russell, Houston",822039,Right,PUR_BOI,2453e226-515e-460a-9002-94ff56541c5c,54.89361,-130.31893,12.86526,5.30199,0.83007,-14.95222,2.1042,-5.2583,3.61267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,72.0,2138.6280991104,26.82796480269036,11.32258,-9.131280337524414,Fastball,89.24876714285715,-1.9305980952380952,5.4693741269841265,-7.354135396825396,11.590642857142857,2,3,-0.013134422009554975
1405,116,2024-10-18,16:29:14.79,2,3,Isaac Milburn,1000119903,L,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,3,Bottom,1,1,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.0789,-0.697755,1.957248,2196.574602,116.834335,10:00,5.45984,-1.92764,5.45505,-28.13257,6.81512,-11.32528,2.46187,-1.03849,82.55309,-5.874442,-0.059324,0.425481,96.09661,26.376046,31.309124,4843.905522,88.27333,47.18519,65.63328,299.26085,239.87123,44.983209,3.872581,6.28154,3.9365,1.76317,50.0,5.37894,-3.96884,-130.77145,-2.63615,10.89214,27.23012,-25.3482,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,a49eb940-8d8f-11ef-8724-a72f6796be32,88.58776,56.73987,,7.52581,,,,1.15618,2.41753,0.95328,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:29:14.79,2024-10-18T16:29:14.7956518-04:00,2024-10-18T20:29:14.7956518Z,FlyBall,v3,471415,471415,,"Russell, Houston",822039,Right,PUR_BOI,cf5c1934-feaa-4772-a020-28984f82cb8b,55.04546,-131.81787,13.61506,5.46153,-1.66206,-12.6741,1.92373,-4.38741,5.44607,228.762462,1.15578,107.89161,-29.72954,8.3905,-2.14013,0.48951,-0.09075,0.0106,-0.00052,2.41757,62.61529,-19.56396,0.73495,0.16052,-0.06502,0.00573,0.00147,-0.00024,0.95295,65.62654,-2.41119,-0.95972,0.47979,-0.11261,0.01391,-0.00058,-2e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,3,Fastball,72.0,2144.4264138239996,31.47800606590814,12.404664,-5.589544039611816,Fastball,89.24876714285715,-1.9305980952380952,5.4693741269841265,-7.354135396825396,11.590642857142857,2,4,-0.017466399040886545
1406,117,2024-10-18,16:30:01.14,2,4,Isaac Milburn,1000119903,L,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,3,Bottom,1,1,2,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,90.0487,0.714685,-0.295385,2203.732093,161.626175,11:30,5.54606,-1.87004,5.62692,-25.55041,9.3339,-2.72677,4.08378,-2.3729,81.96615,-4.040662,-0.782372,0.425095,63.68393,-5.703077,173.461041,2621.964311,,,,25.2637,25.2637,167.465645,0.252575,1.28398,4.87425,1.89691,50.0,5.59075,0.79754,-130.7002,0.72603,2.21471,28.27308,-23.76641,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,c051f0d0-8d8f-11ef-8724-a72f6796be32,88.66818,3.99304,,8.08255,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:30:01.14,2024-10-18T16:30:01.1435814-04:00,2024-10-18T20:30:01.1435814Z,GroundBall,v3,471415,471415,,"Russell, Houston",822039,Right,PUR_BOI,011a4fb5-73e3-42c9-bb06-fa5c696b7dce,54.86948,-131.74935,14.13654,5.54745,1.60795,-11.8832,1.86884,0.71536,1.10736,44.140981,-1.66675,-92.42957,5.46676,,,,,,,3.99363,-9.31244,-25.74138,,,,,,,2.20543,10.60459,9.39547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,3,Fastball,72.0,2246.9209873344,34.770396407709,12.833382,-3.4994816528320314,Fastball,89.24876714285715,-1.9305980952380952,5.4693741269841265,-7.354135396825396,11.590642857142857,2,5,0.04725901848867681
1407,118,2024-10-18,16:30:24.67,2,5,Isaac Milburn,1000119903,L,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,3,Bottom,1,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.28771,-1.019958,1.871802,2327.746072,163.523708,11:30,5.45284,-1.8592,5.71019,-22.23808,13.2967,-3.57725,2.6488,-0.4128,81.10057,-5.190753,1.232242,0.42904,,,,,,,,,,,,2.40063,7.42847,1.70477,50.0,5.35379,-4.08167,-129.53592,-3.041,4.04637,29.07529,-19.65309,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,ce4c4780-8d8f-11ef-8724-a72f6796be32,87.85291,,,8.18714,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:30:24.67,2024-10-18T16:30:24.6781734-04:00,2024-10-18T20:30:24.6781734Z,,v3,471415,471415,,"Russell, Houston",822039,Right,PUR_BOI,ebc3d7b9-63d9-45a6-9559-26baf954c918,54.78904,-130.60642,14.53764,5.45244,-2.3174,-9.82655,1.85779,-4.23065,2.02319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,72.0,2241.8461756511997,34.453483887385744,13.293848,0.002851962280272957,Fastball,89.24876714285715,-1.9305980952380952,5.4693741269841265,-7.354135396825396,11.590642857142857,2,8,0.006077224649571578
1408,119,2024-10-18,16:30:55.75,3,1,Isaac Milburn,1000119903,L,PUR_BOI,"Cook, Lukas",694567,Right,PUR_BOI,Undefined,3,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,89.59258,-1.692777,2.097019,2198.190172,163.274906,11:30,5.41806,-1.7638,5.84267,-18.60627,16.56056,-4.61425,2.29284,-0.19859,81.30651,-5.221577,1.270252,0.426813,94.21084,42.793621,13.296855,4312.960671,104.743,96.06275,33.59867,275.61183,196.95884,23.959397,5.443618,2.99252,9.33016,1.59575,50.0,5.26935,-4.55976,-129.91976,-4.40752,5.07331,29.28443,-16.35646,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,e0da5720-8d8f-11ef-8724-a72f6796be32,88.31132,115.40222,,8.28607,,,,1.31208,2.35511,0.21079,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:30:55.75,2024-10-18T16:30:55.7563174-04:00,2024-10-18T20:30:55.7563174Z,FlyBall,v3,471415,471415,,"Russell, Houston",822039,Right,PUR_BOI,c2ed84d5-6dce-40c1-9571-39a75f03cbab,54.65505,-130.96482,14.64222,5.41622,-3.82381,-8.17823,1.7617,-4.74081,2.53665,197.686196,1.31587,98.60264,-27.71433,7.36723,-1.37831,0.1888,-0.0206,0.00182,-9e-05,2.35834,93.80393,-22.41535,1.23607,0.17195,-0.14596,0.03777,-0.00457,0.00021,0.2104,23.3302,-0.27868,-0.18606,0.02243,0.01613,-0.00643,0.00091,-5e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,3,Fastball,72.0,2279.2274366543998,34.44914482552378,13.524745,3.035815012512206,Fastball,89.24876714285715,-1.9305980952380952,5.4693741269841265,-7.354135396825396,11.590642857142857,2,0,-0.0052669896717678945
1409,120,2024-10-18,16:34:18.70,1,1,Enas Hayden,7264,R,PUR_BOI,"Melvin, Camden",808774,Left,PUR_BOI,Undefined,4,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,87.04713,-2.347493,-3.31686,2290.661047,204.961984,12:45,5.8951,2.03894,5.99701,-20.55576,16.38347,7.05977,2.00193,-0.44977,79.48267,-6.225202,-2.049979,0.437437,99.17142,55.505654,27.533507,3293.905558,,,,,101.68221,,,-4.60709,9.47544,-1.78154,50.0,5.69865,7.03093,-126.16939,-5.78898,-7.40368,26.40235,-16.94694,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,59d2f7e0-8d90-11ef-8724-a72f6796be32,86.16658,150.6202,,7.56446,,,,2.97437,1.99067,0.29429,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:34:18.70,2024-10-18T16:34:18.7009830-04:00,2024-10-18T20:34:18.7009830Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,ef7497de-5287-4fb7-8992-bc009d16a3fa,54.50246,-127.10808,13.20117,5.89376,-5.18646,-8.47347,-2.03619,7.29415,-3.70184,176.234676,2.97437,73.04356,-21.8764,6.23843,-1.76926,0.63559,-0.26399,0.08092,-0.01106,1.99067,119.87765,-27.2053,3.45324,-0.57328,-0.07249,0.13896,-0.05985,0.00918,0.29429,38.07823,-13.03159,3.39748,-0.86745,0.25929,-0.08732,0.02357,-0.00304,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,3,Fastball,75.0,2651.4730238250004,35.083118248639636,8.393255,7.990214766235351,Fastball,88.45833620689655,2.2276675862068966,5.8418937931034485,8.391522413793103,17.965339310344827,1,0,0.0031490919406066973
1410,121,2024-10-18,16:34:49.24,2,1,Enas Hayden,7264,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,4,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.59262,-2.664567,-3.402523,2148.099736,218.48128,1:15,5.76229,2.15632,6.12001,-19.06462,16.79536,12.31788,1.70403,0.03344,80.07602,-6.300822,-1.186499,0.430999,,,,,,,,,,,,-7.35536,9.85973,-1.90138,50.0,5.54775,7.10232,-128.23116,-6.5125,-12.09712,29.54519,-15.95803,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,6c01d080-8d90-11ef-8724-a72f6796be32,87.45362,,,8.5166,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:34:49.24,2024-10-18T16:34:49.2495654-04:00,2024-10-18T20:34:49.2495654Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,c0c6625e-e1c9-429f-a7c7-764944f023e9,54.37567,-129.23541,14.7726,5.7599,-5.97009,-7.97902,-2.14977,7.5135,-6.04856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,75.0,2644.8954317175,35.95374126469913,11.916251,4.879108817443846,Fastball,88.45833620689655,2.2276675862068966,5.8418937931034485,8.391522413793103,17.965339310344827,1,0,0.01070795921880117
1411,122,2024-10-18,16:35:02.84,2,2,Enas Hayden,7264,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,4,Top,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.58464,-2.386911,-2.872958,2299.866701,206.30893,1:00,5.76551,2.19827,6.16088,-14.42603,21.18005,9.8591,2.35427,0.36361,80.31514,-5.188839,-1.097557,0.429471,,,,,,,,,,,,-5.90654,11.98493,-1.98477,50.0,5.57639,6.02857,-128.37166,-5.69789,-9.78021,28.48822,-12.32905,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,74214840-8d90-11ef-8724-a72f6796be32,87.76486,,,8.2695,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:35:02.84,2024-10-18T16:35:02.8412710-04:00,2024-10-18T20:35:02.8412710Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,73c2c14e-9996-447a-8dab-126493d0e9b4,54.33522,-129.33016,14.24411,5.76112,-5.28308,-6.16452,-2.19314,6.35763,-4.8901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,75.0,2664.04614366,38.27159644561683,13.781336,7.398714169311525,Fastball,88.45833620689655,2.2276675862068966,5.8418937931034485,8.391522413793103,17.965339310344827,1,1,0.015811294797488273
1412,123,2024-10-18,16:35:28.47,2,3,Enas Hayden,7264,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,4,Top,1,0,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.10845,-2.750235,-3.807745,2097.283088,219.183892,1:15,5.84235,2.20017,5.82464,-36.26502,4.68292,2.71961,0.25585,-1.11833,76.28066,-9.393379,-3.320867,0.460561,,,,,,,,,,,,-2.51299,3.59134,-1.89017,50.0,5.59546,7.9012,-120.30964,-6.98263,-3.66413,24.47194,-26.93758,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,8363d660-8d90-11ef-8724-a72f6796be32,81.84024,,,6.82779,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:35:28.47,2024-10-18T16:35:28.4781350-04:00,2024-10-18T20:35:28.4781350Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,d13e0eaa-d115-4a6a-a760-6e138c0c26e3,54.6747,-121.25679,12.23597,5.84553,-5.94007,-13.46879,-2.19872,8.04301,-1.83206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2,Cutter,75.0,2552.2189127999995,30.893258623393617,2.2711637,2.411756297988892,Fastball,88.45833620689655,2.2276675862068966,5.8418937931034485,8.391522413793103,17.965339310344827,1,2,0.013268740750844752
1413,124,2024-10-18,16:35:47.27,2,4,Enas Hayden,7264,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,4,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.26827,-3.363911,-4.455635,2372.20594,197.840144,12:30,5.70168,2.2374,6.37182,-12.0028,21.4071,6.51536,1.59331,-1.32763,82.82725,-5.718674,-3.281807,0.416015,,,,,,,,,,,,-4.71725,12.49024,-1.91796,50.0,5.45192,10.0177,-131.9939,-8.03735,-8.26148,30.00824,-10.29951,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,8e9ebef0-8d90-11ef-8724-a72f6796be32,90.60355,,,8.44103,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:35:47.27,2024-10-18T16:35:47.2722726-04:00,2024-10-18T20:35:47.2722726Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,df760663-ebf9-4fdf-b99a-040523991e91,54.12574,-132.92856,15.00412,5.69726,-7.71656,-5.14976,-2.23398,10.27502,-4.13074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,75.0,2724.75589932,39.72843631051953,16.435686,4.9714138885498045,Fastball,88.45833620689655,2.2276675862068966,5.8418937931034485,8.391522413793103,17.965339310344827,1,5,0.03340279887567895
1414,125,2024-10-18,16:36:05.06,2,5,Enas Hayden,7264,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,4,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.25496,-3.469599,-2.867327,2380.05094,212.721052,1:00,5.78212,2.16051,5.91554,-14.97265,19.72273,11.88674,1.30636,0.48774,81.87777,-6.343641,-0.735919,0.423943,,,,,,,,,,,,-6.90957,11.48115,-1.93709,50.0,5.49484,6.0241,-130.629,-8.33353,-11.84431,29.55564,-12.49315,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241018-PurdueUniversity-Private-1,992af0f0-8d90-11ef-8724-a72f6796be32,88.90931,,,8.37719,,,,,,,80f3c9af-2f11-4a2b-9c1e-94edab3d4d69,2024-10-18,20:36:05.06,2024-10-18T16:36:05.0660134-04:00,2024-10-18T20:36:05.0660134Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,3d9b69ae-1d9d-4daa-8069-f164e8927874,54.58137,-131.66148,14.77782,5.77834,-7.8971,-6.24658,-2.15476,6.43787,-5.92216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,75.0,2565.3271608600003,31.073252882454764,11.488082,8.234648067932127,Fastball,88.45833620689655,2.2276675862068966,5.8418937931034485,8.391522413793103,17.965339310344827,1,8,0.03441579935982624
